0.100000000,2.152017498
0.102333197,2.154004933
0.104712042,2.169628744
0.107146684,2.241133848
0.109649123,2.467479766
0.112195669,2.886403034
0.114810563,3.261645203
0.117495006,3.430015966
0.120221207,3.477215192
0.123031496,3.4866481
0.125897016,3.489097051
0.128832775,3.49473635
0.131821777,3.509611521
0.134898152,3.539353948
0.138045279,3.579509862
0.14126289,3.613449867
0.144550448,3.629903513
0.147907114,3.62639242
0.151354624,3.597379866
0.154870683,3.530206956
0.158478605,3.412578809
0.162179695,3.254926349
0.165947561,3.103365122
0.169836957,3.006472424
0.173792145,2.989182683
0.17784101,3.051218158
0.181983621,3.183046029
0.186219739,3.363672111
0.19054878,3.556812548
0.19496978,3.722044441
0.199521149,3.837013358
0.204164965,3.903327891
0.20894275,3.943946003
0.213812273,3.989353425
0.21877051,4.068917695
0.223863891,4.201267616
0.229095074,4.383138071
0.234411627,4.583216515
0.239865675,4.754026125
0.245459008,4.842047439
0.251193168,4.813942263
0.257069409,4.677676631
0.263019463,4.487139404
0.269179004,4.314685408
0.275406224,4.239043111
0.281848929,4.309896802
0.288433804,4.542813215
0.295159386,4.914010387
0.302023558,5.371620407
0.309023486,5.848752616
0.316255534,6.281113811
0.323624595,6.599715393
0.331125828,6.760656301
0.33886818,6.739713236
0.346740638,6.53093832
0.354861604,6.142991157
0.363108206,5.612269
0.371471025,4.991799956
0.380228137,4.32910982
0.389105058,3.728068785
0.398089172,3.266434178
0.407331976,2.989976057
0.41684035,2.916730347
0.42662116,3.021715873
0.436490615,3.246078934
0.446627959,3.538025169
0.457038391,3.866342606
0.467726848,4.226112213
0.478697942,4.62510062
0.489715965,5.050267747
0.501253133,5.489594493
0.512820513,5.875509294
0.524934383,6.182014211
0.537056928,6.391999688
0.549450549,6.561712297
0.562429696,6.786114024
0.575373993,7.149908917
0.588928151,7.732276388
0.602409639,8.499036092
0.616522811,9.417441005
0.630914826,10.34808738
0.645577792,11.15728121
0.660501982,11.73677507
0.676132522,12.03538473
0.692041522,12.03969256
0.707714084,11.82521729
0.724637681,11.4612442
0.741289844,11.06796694
0.758725341,10.68073285
0.776397516,10.32298309
0.794281176,9.966268419
0.81300813,9.556687589
0.831946755,9.083376377
0.85106383,8.557625063
0.871080139,7.995451286
0.891265597,7.462386071
0.912408759,6.973863161
0.932835821,6.578753989
0.955109838,6.225923216
0.977517107,5.941201367
1,5.723642463
1.023541453,5.579035491
1.047120419,5.534513129
1.071811361,5.602656816
1.096491228,5.775348267
1.122334456,6.030850891
1.148105626,6.308262605
1.175088132,6.564198094
1.201923077,6.739564387
1.2300123,6.818025956
1.259445844,6.794636392
1.288659794,6.699898937
1.317523057,6.581566547
1.349527665,6.469471304
1.38121547,6.407495897
1.412429379,6.397088225
1.445086705,6.422796846
1.479289941,6.466138033
1.512859304,6.515219328
1.547987616,6.589575385
1.584786054,6.735250224
1.620745543,6.991945541
1.658374793,7.412699321
1.697792869,8.016782288
1.739130435,8.78782712
1.779359431,9.619761819
1.818181818,10.46508297
1.862197393,11.46683033
1.904761905,12.49363674
1.949317739,13.63634865
1.996007984,14.87241653
2.040816327,16.01329916
2.087682672,17.04647456
2.136752137,17.84908123
2.188183807,18.33968433
2.237136465,18.52015896
2.288329519,18.53111656
2.341920375,18.5029577
2.398081535,18.55850026
2.457002457,18.7464993
2.512562814,18.97348529
2.570694087,19.12188635
2.631578947,19.0253316
2.688172043,18.61931259
2.754820937,17.75372792
2.816901408,16.6789441
2.88184438,15.46427726
2.949852507,14.30645141
3.021148036,13.3894632
3.086419753,12.86258067
3.164556962,12.54343866
3.236245955,12.39229235
3.311258278,12.21162673
3.389830508,11.88795964
3.472222222,11.38573867
3.546099291,10.84973844
3.636363636,10.18876673
