#Earthquake Information
#Origin Time(GMT+08): 2021/04/18-22:11:39
#EpicenterLongitude(E): 121.49
#EpicenterLatitude(N): 23.87
#Depth(km): 15.0
#Magnitude(Ml): 5.8

#Station Information
#StationCode: CHK
#StationName: Chenggong
#StationLongitude(E): 121.373
#StationLatitude(N): 23.098
#InstrumentKind: FBA
#StartTime(GMT+08): 2021/04/18-22:11:30.000
#RecordLength(sec): 110
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. U:    1.856~   -1.573
#AmplitudeMAX. N:    3.858~   -4.155
#AmplitudeMAX. E:    3.712~   -3.576
#DataSequence: Time U(+); N(+); E(+)
#Data: 4F10.3 
     0.000    -0.009    -0.012     0.011
     0.010     0.008     0.001     0.009
     0.020     0.000     0.017    -0.003
     0.030    -0.006    -0.004    -0.003
     0.040     0.006    -0.016     0.005
     0.050    -0.011     0.011    -0.007
     0.060     0.004     0.013    -0.012
     0.070    -0.009    -0.022     0.007
     0.080     0.002    -0.012     0.013
     0.090     0.007     0.015    -0.005
     0.100    -0.001     0.008    -0.001
     0.110     0.001    -0.010     0.008
     0.120    -0.005    -0.002    -0.014
     0.130     0.005     0.005    -0.010
     0.140    -0.008    -0.019     0.005
     0.150     0.006    -0.011    -0.003
     0.160     0.002     0.020     0.005
     0.170     0.003     0.004     0.014
     0.180     0.001    -0.011     0.002
     0.190    -0.008     0.010    -0.001
     0.200     0.005     0.006     0.005
     0.210    -0.004    -0.012    -0.006
     0.220     0.003     0.013    -0.006
     0.230     0.003     0.013     0.000
     0.240    -0.005    -0.015    -0.006
     0.250     0.001     0.002     0.007
     0.260     0.012    -0.004     0.011
     0.270    -0.003    -0.024     0.012
     0.280     0.000     0.000     0.017
     0.290     0.000     0.010    -0.009
     0.300    -0.007    -0.001    -0.021
     0.310    -0.002    -0.004     0.004
     0.320    -0.007     0.012     0.006
     0.330     0.005     0.004    -0.011
     0.340    -0.006    -0.018     0.010
     0.350     0.010    -0.004    -0.003
     0.360     0.003     0.011    -0.013
     0.370    -0.003    -0.007     0.015
     0.380     0.002    -0.020     0.013
     0.390    -0.008     0.003     0.009
     0.400     0.006    -0.001    -0.004
     0.410    -0.009    -0.006    -0.009
     0.420     0.000     0.016    -0.001
     0.430     0.005     0.008     0.006
     0.440    -0.007    -0.006     0.008
     0.450     0.001    -0.007    -0.003
     0.460    -0.002    -0.002    -0.012
     0.470    -0.002    -0.001    -0.005
     0.480     0.005     0.003     0.012
     0.490     0.005     0.005    -0.002
     0.500     0.002    -0.006     0.007
     0.510    -0.001    -0.011     0.022
     0.520    -0.003    -0.004    -0.020
     0.530    -0.006     0.007    -0.014
     0.540     0.000    -0.003     0.012
     0.550     0.001    -0.001    -0.008
     0.560    -0.002     0.012     0.002
     0.570     0.004    -0.005     0.022
     0.580    -0.005    -0.011    -0.001
     0.590     0.003     0.001    -0.004
     0.600     0.006     0.001     0.024
     0.610    -0.003     0.002     0.002
     0.620    -0.004     0.004    -0.016
     0.630    -0.005    -0.005     0.006
     0.640    -0.002    -0.011    -0.008
     0.650    -0.004    -0.001    -0.019
     0.660     0.006     0.001     0.007
     0.670     0.005    -0.009     0.017
     0.680     0.004    -0.002    -0.004
     0.690     0.001     0.006     0.000
     0.700    -0.004    -0.002     0.015
     0.710     0.001    -0.008    -0.011
     0.720    -0.012    -0.002    -0.004
     0.730    -0.002    -0.001     0.005
     0.740    -0.002    -0.003    -0.020
     0.750     0.001    -0.005    -0.001
     0.760     0.001    -0.001     0.022
     0.770    -0.009     0.007    -0.001
     0.780     0.004    -0.007    -0.002
     0.790    -0.008    -0.010     0.026
     0.800     0.000     0.004    -0.013
     0.810     0.001     0.005    -0.023
     0.820    -0.002    -0.009     0.030
     0.830     0.000    -0.007    -0.002
     0.840    -0.007     0.009    -0.021
     0.850     0.009    -0.012     0.022
     0.860    -0.007    -0.018     0.007
     0.870     0.006     0.007    -0.020
     0.880     0.004     0.008     0.009
     0.890    -0.014    -0.008     0.011
     0.900     0.003     0.000    -0.030
     0.910    -0.006     0.010    -0.004
     0.920     0.002    -0.014     0.012
     0.930    -0.004    -0.002    -0.019
     0.940     0.006     0.018     0.011
     0.950     0.006    -0.007     0.025
     0.960    -0.006    -0.012    -0.007
     0.970     0.005     0.010    -0.003
     0.980    -0.007     0.001     0.002
     0.990    -0.001    -0.004    -0.012
     1.000    -0.002     0.005    -0.008
     1.010     0.004    -0.007     0.005
     1.020    -0.008    -0.014     0.010
     1.030    -0.005    -0.001     0.010
     1.040     0.013     0.012     0.005
     1.050    -0.012     0.002     0.007
     1.060     0.004     0.002     0.002
     1.070     0.001     0.004    -0.009
     1.080    -0.009    -0.011    -0.013
     1.090     0.008    -0.014    -0.009
     1.100    -0.003    -0.007     0.003
     1.110     0.007     0.007     0.003
     1.120     0.003    -0.002     0.008
     1.130    -0.006    -0.007     0.017
     1.140     0.000     0.011     0.002
     1.150    -0.010     0.003    -0.019
     1.160     0.005    -0.005    -0.001
     1.170    -0.003     0.005     0.011
     1.180    -0.002     0.007    -0.011
     1.190     0.001     0.000     0.005
     1.200    -0.002    -0.007     0.011
     1.210     0.007    -0.002    -0.008
     1.220    -0.008     0.002    -0.002
     1.230     0.006    -0.010    -0.002
     1.240    -0.008    -0.009    -0.011
     1.250    -0.004     0.003    -0.004
     1.260     0.004     0.001     0.009
     1.270    -0.010    -0.008     0.007
     1.280     0.008    -0.005     0.003
     1.290    -0.003     0.009     0.002
     1.300     0.004     0.002     0.008
     1.310    -0.003    -0.019    -0.002
     1.320    -0.004    -0.004    -0.016
     1.330     0.005     0.008    -0.001
     1.340    -0.012    -0.005    -0.002
     1.350     0.003     0.001    -0.004
     1.360     0.001     0.010     0.008
     1.370     0.002     0.009     0.004
     1.380    -0.001     0.000    -0.003
     1.390    -0.012    -0.003     0.005
     1.400     0.004     0.002    -0.002
     1.410    -0.006    -0.008    -0.007
     1.420    -0.008    -0.014     0.005
     1.430     0.000    -0.001    -0.005
     1.440    -0.002     0.006    -0.005
     1.450     0.002    -0.009     0.010
