#Earthquake Information
#Origin Time(GMT+08): 2021/04/18-22:11:39
#EpicenterLongitude(E): 121.49
#EpicenterLatitude(N): 23.87
#Depth(km): 15.0
#Magnitude(Ml): 5.8

#Station Information
#StationCode: WTP
#StationName: Dapu
#StationLongitude(E): 120.622
#StationLatitude(N): 23.244
#InstrumentKind: FBA
#StartTime(GMT+08): 2021/04/18-22:11:30.000
#RecordLength(sec): 110
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. U:    0.925~   -0.916
#AmplitudeMAX. N:    1.923~   -1.583
#AmplitudeMAX. E:    1.764~   -1.538
#DataSequence: Time U(+); N(+); E(+)
#Data: 4F10.3 
     0.000     0.002     0.001     0.000
     0.010     0.000     0.000     0.001
     0.020     0.001    -0.001     0.000
     0.030     0.001     0.002     0.000
     0.040     0.000     0.001     0.000
     0.050     0.000     0.000    -0.001
     0.060     0.001     0.000    -0.001
     0.070     0.000     0.000    -0.001
     0.080    -0.001     0.000    -0.001
     0.090     0.000     0.000    -0.001
     0.100     0.000     0.000     0.000
     0.110     0.000     0.000     0.000
     0.120     0.000     0.000     0.000
     0.130     0.000     0.000    -0.001
     0.140     0.000     0.001     0.000
     0.150     0.000     0.001     0.000
     0.160     0.000     0.000    -0.001
     0.170    -0.001    -0.001    -0.001
     0.180     0.000    -0.001    -0.001
     0.190     0.001     0.002    -0.001
     0.200     0.000     0.002    -0.001
     0.210     0.000    -0.001     0.001
     0.220     0.000     0.000     0.000
     0.230     0.001     0.002    -0.001
     0.240     0.000     0.000     0.000
     0.250     0.000    -0.002    -0.002
     0.260     0.001     0.001     0.000
     0.270     0.001     0.002     0.002
     0.280     0.000    -0.001    -0.001
     0.290     0.001     0.001     0.000
     0.300     0.000     0.000     0.001
     0.310     0.000     0.000    -0.001
     0.320     0.001     0.001    -0.002
     0.330     0.000     0.000     0.001
     0.340     0.001     0.003    -0.001
     0.350    -0.001     0.001    -0.001
     0.360     0.001     0.000     0.001
     0.370     0.001     0.001    -0.002
     0.380    -0.001     0.001    -0.001
     0.390     0.002     0.002     0.001
     0.400     0.000     0.001    -0.001
     0.410     0.000     0.001    -0.002
     0.420     0.001     0.002     0.000
