#Earthquake Information
#Origin Time(GMT+08): 2021/04/18-22:11:39
#EpicenterLongitude(E): 121.49
#EpicenterLatitude(N): 23.87
#Depth(km): 15.0
#Magnitude(Ml): 5.8

#Station Information
#StationCode: LONT
#StationName: Luye
#StationLongitude(E): 121.130
#StationLatitude(N): 22.906
#InstrumentKind: FBA
#StartTime(GMT+08): 2021/04/18-22:11:30.000
#RecordLength(sec): 110
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. U:    0.723~   -0.913
#AmplitudeMAX. N:    1.093~   -1.264
#AmplitudeMAX. E:    1.332~   -1.574
#DataSequence: Time U(+); N(+); E(+)
#Data: 4F10.3 
     0.000    -0.002    -0.002    -0.002
     0.010    -0.002     0.000    -0.001
     0.020    -0.001    -0.003     0.000
     0.030     0.000    -0.002    -0.001
     0.040    -0.004    -0.002    -0.001
     0.050    -0.001    -0.003     0.000
     0.060    -0.001     0.002    -0.002
     0.070    -0.001    -0.002    -0.001
     0.080     0.001     0.000    -0.001
     0.090    -0.001     0.001    -0.002
     0.100     0.001    -0.002     0.002
     0.110     0.001     0.001     0.002
     0.120    -0.001    -0.003    -0.003
     0.130    -0.001    -0.001     0.002
     0.140     0.001     0.000     0.001
     0.150    -0.001    -0.004    -0.003
     0.160    -0.002    -0.002    -0.002
     0.170    -0.002    -0.003    -0.001
     0.180    -0.001    -0.001     0.000
     0.190    -0.001    -0.002    -0.001
     0.200    -0.004    -0.006     0.001
     0.210    -0.002     0.000    -0.004
     0.220    -0.001    -0.004     0.000
     0.230     0.000    -0.004     0.000
     0.240     0.000    -0.003    -0.004
     0.250    -0.005    -0.006     0.002
     0.260    -0.003    -0.001    -0.002
     0.270    -0.002    -0.003     0.002
     0.280    -0.002    -0.003     0.002
     0.290    -0.001    -0.003    -0.003
     0.300    -0.005    -0.003     0.000
     0.310    -0.002    -0.004     0.000
     0.320    -0.003    -0.005     0.000
     0.330    -0.002    -0.003    -0.001
